Change history report
"May 29, 2026 - June 11, 2026"
Date & time,User,Campaign,Ad group,Changes
"May 31, 2026, 10:36:42 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"1 asset group hint(s) added
  Parameters is ""349129166""
  Type is ""Audience persona""
  Criterion ID is 2488585801897
10 asset group hint(s) added
  Parameters is ""metal sign letters""
  Type is ""Search theme""
  Criterion ID is 2382670101511
  Parameters is ""3D sign letters""
  Type is ""Search theme""
  Criterion ID is 2463851585714
  Parameters is ""formed plastic sign letters""
  Type is ""Search theme""
  Criterion ID is 2442644288053
  Parameters is ""aluminum sign letters""
  Type is ""Search theme""
  Criterion ID is 2405759249640
  Parameters is ""plastic sign letters""
  Type is ""Search theme""
  Criterion ID is 2442644287853
  Parameters is ""brass sign letters""
  Type is ""Search theme""
  Criterion ID is 2405759250440
  Parameters is ""lobby wall letters""
  Type is ""Search theme""
  Criterion ID is 2487145141911
  Parameters is ""pvc sign letters""
  Type is ""Search theme""
  Criterion ID is 2487145142071
  Parameters is ""acrylic sign letters""
  Type is ""Search theme""
  Criterion ID is 2295848457297
  Parameters is ""bronze sign letters""
  Type is ""Search theme""
  Criterion ID is 2405759255960"
"May 31, 2026, 10:36:41 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"25 Asset group listing group filters added
  All products: subdivided
  Everything else in ""All products"" : subdivided
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  Everything else in ""All products""  > Everything else in """" (Product type): excluded
  Everything else in ""All products""  > bl10106 (Product type): included
  Everything else in ""All products""  > bl21102 (Product type): included
  Everything else in ""All products""  > bl31002 (Product type): included
  Everything else in ""All products""  > bl32002 (Product type): included
  Everything else in ""All products""  > bl33002 (Product type): included
  Everything else in ""All products""  > bl40103 (Product type): included
  Everything else in ""All products""  > bl40203 (Product type): included
  Everything else in ""All products""  > ml0102 (Product type): included
  Everything else in ""All products""  > ml0202 (Product type): included
  Everything else in ""All products""  > ml3202 (Product type): included
  Everything else in ""All products""  > pfl04 (Product type): included
  Everything else in ""All products""  > bl70102 (Product type): included"
"May 31, 2026, 10:36:40 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"46 assets in asset group ""Building Sign Letters"" created
  Field type is Portrait marketing image
  Asset ID is 163188820271
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 43938802569
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 163191231341
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 69318777669
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 7729933676
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 69324705474
46 assets in asset group ""Building Sign Letters"" created
  Field type is Landscape marketing image
  Asset ID is 43272607479
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 92161943803
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 20960744963
46 assets in asset group ""Building Sign Letters"" created
  Field type is Youtube video
  Asset ID is 168483953843
46 assets in asset group ""Building Sign Letters"" created
  Field type is Landscape marketing image
  Asset ID is 92182906577
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 20003290699
46 assets in asset group ""Building Sign Letters"" created
  Field type is Landscape marketing image
  Asset ID is 69261675328
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 121756552594
46 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 163191231362
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 163184964730
46 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 164968893065
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 20003703748
46 assets in asset group ""Building Sign Letters"" created
  Field type is Portrait marketing image
  Asset ID is 163184980633
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 18528055397
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 144046787822
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 56127475220
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 163191231332
46 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 293131448719
46 assets in asset group ""Building Sign Letters"" created
  Field type is Landscape marketing image
  Asset ID is 163188818192
Asset group created
  Asset group name is Building Sign Letters
  Status is enabled
  Landing page set to ""https://www.alphabetsigns.com/signs/building-sign-letters.html""
46 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 163191231344
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 92182906580
46 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 164968893074
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 163208529657
46 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 164968893068
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 92215732002
46 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 164968893077
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 163191231329
46 assets in asset group ""Building Sign Letters"" created
  Field type is Landscape marketing image
  Asset ID is 163184904859
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 89337364441
46 assets in asset group ""Building Sign Letters"" created
  Field type is Portrait marketing image
  Asset ID is 163188819185
46 assets in asset group ""Building Sign Letters"" created
  Field type is Landscape marketing image
  Asset ID is 92182919279
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 144084270720
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 163191231335
46 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 164968893071
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 19999212179
46 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 163191231353
46 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 163191231347
46 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 163191231338
46 assets in asset group ""Building Sign Letters"" created
  Field type is Landscape marketing image
  Asset ID is 163208608734
46 assets in asset group ""Building Sign Letters"" created
  Field type is Square marketing image
  Asset ID is 163184905561"
"May 31, 2026, 10:36:28 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  BL00 Building Letters | PMax | Core: Budget amount is $100.00
  Budget ""BL00 - PMax Building Letters #4"" created
Campaign asset created
  Status is Enabled
  Extension type is Logo
  Item id is 71513077481
Campaign asset created
  Status is Enabled
  Extension type is Logo
  Item id is 20183543807
Campaign asset created
  Status is Enabled
  Extension type is Logo
  Item id is 155651519411
Budget set to ""BL00 Building Letters | PMax | Core""
  
Campaign asset created
  Status is Enabled
  Extension type is Business name
  Item id is 1165254910
Campaign created
  Bid strategy type is ""Maximize conversion value""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in my targeted location""
  Target ROAS is 220%
  Contains EU political advertising is false
  Final URL expansion is On: Send traffic to the most relevant URLs on your site
  Marketing objective is Sales
  Campaign payment mode is Payment mode CPC
  End time is ""No end date""
  Start time is May 31, 2026, 10:36:27 AM EDT
  Status is paused
  Brand guidelines support is enabled
  Not targeting ""Google TV Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted into ""Display Network""
  Campaign ""BL00 - PMax Building Letters #4"" created
  GMC Feed 2467352 is added
  Campaign dynamic asset settings: Text asset automation is Opted in
  Campaign dynamic asset settings: Generate image extraction is Opted in
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in
4 platforms added
  Desktop
  Mobile Highend
  Tablet
  Connected TV"
"May 31, 2026, 9:54:57 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"Campaign changed
  Target ROAS changed from 135% to 200%"
"May 31, 2026, 9:53:01 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"Campaign changed
  Target ROAS changed from 500% to 400%"
"May 31, 2026, 9:52:29 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"22 Asset group listing group filters added
  vl0702 : included
  vl0703 : included
  vl0704 : included
  vl0705 : included
  vl0706 : included
  vl0707 : included
  vl0715 : included
  vl0717 : included
  vl0719 : included
  vl0721 : included
  vl0722 : included
  vl0723 : included
  vl0724 : included
  vl0725 : included
  vl0726 : included
  vl0727 : included
  vl0728 : included
  vl0730 : included
  vl0731 : included
  vl0732 : included
  vl0733 : included
  vl0734 : included"
"May 31, 2026, 9:50:05 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0709 : excluded to included"
"May 31, 2026, 9:49:32 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0707 : included to excluded"
"May 31, 2026, 9:49:16 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0724 : included to excluded"
"May 31, 2026, 9:49:13 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0717 : included to excluded"
"May 31, 2026, 9:48:57 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0704 : included to excluded"
"May 31, 2026, 9:48:31 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0733 : included to excluded"
"May 31, 2026, 9:48:16 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0721 : included to excluded"
"May 31, 2026, 9:48:02 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0719 : included to excluded"
"May 31, 2026, 9:47:42 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0706 : included to excluded"
"May 31, 2026, 9:47:39 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0709 : included to excluded"
"May 31, 2026, 9:47:30 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0723 : included to excluded"
"May 31, 2026, 9:47:20 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0716 : included to excluded"
"May 31, 2026, 9:47:18 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0718 : included to excluded"
"May 31, 2026, 9:47:11 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0735 : included to excluded"
"May 31, 2026, 9:35:14 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 Asset group listing group filter changed
  vl07  > vl0701 : included to excluded"
"May 31, 2026, 9:34:50 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"1 budget amount decreased
  Truck Lettering | PMax | Low AOV: Budget amount changed from $350.00 to $70.00"
"May 31, 2026, 9:34:41 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"1 budget amount decreased
  Truck Lettering | PMax | BestSellers: Budget amount changed from $350.00 to $280.00"
"May 31, 2026, 9:32:08 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"5 Asset group listing group filters added
  Everything else in ""All products"" : excluded
  vl0701 : included
  vl0735 : included
  vl0716 : included
  vl0718 : included
1 Asset group listing group filter changed
  All products: included to subdivided"
"May 31, 2026, 9:29:28 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"1 Asset group listing group filter changed
  All products: subdivided to included"
"May 31, 2026, 9:25:36 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"Campaign changed
  Target ROAS changed from 135% to 500%"
"May 31, 2026, 9:24:50 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"Budget changed
  Budget name changed from ""PMax Truck Lettering - Premium #2"" to ""PMax Truck Lettering - Low Ticket""
Campaign changed
  Campaign name changed from ""PMax Truck Lettering - Premium #2"" to ""PMax Truck Lettering - Low Ticket"""
"May 31, 2026, 9:23:54 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"1 campaign active
  Status changed from paused to active"
"May 31, 2026, 9:23:54 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"Account-default goals used
  "
"May 31, 2026, 9:23:53 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"316 negative exact match keywords added
  -[dot c2 reflective tape]
  -[acrylic letters for outdoor signs]
  -[hyko]
  -[sign letters gemini]
  -[find my dot number]
  -[stainless sign letters]
  -[vinyl boat numbers near me]
  -[usbronze com]
  -[plastic letters for outdoor signs]
  -[number decals for mailbox]
  -[boat hull letters and numbers]
  -[california license plate stickers]
  -[license plate letter stickers]
  -[marquee letters for sign]
  -[building signage]
  -[boat registration font]
  -[boat numbers font]
  -[stickers for boat registration]
  -[alpha signs inc]
  -[abc sign]
  -[outdoor lettering for signs]
  -[signs trailer]
  -[signs and graphics near me]
  -[marquis signs]
  -[formed plastic letters]
  -[decals]
  -[led marquee letters]
  -[injection molded plastic letters]
  -[movie theatre marquee sign]
  -[address blocks]
  -[geminisignproducts]
  -[felt letter board]
  -[geminisigns]
  -[outdoor marquee letters]
  -[sign letter tracks]
  -[33 funny yard sale signs]
  -[alphabet letters]
  -[where to get boat registration numbers]
  -[portable marquee signs for rent near me]
  -[building marquee sign]
  -[number stencils]
  -[gemini signs marlborough]
  -[custom letter boards]
  -[happy birthday yard signs]
  -[fast signs]
  -[state boat registration letters]
  -[gemini plaques and letters]
  -[topiary letters]
  -[geminisignproducts com]
  -[building numbering]
  -[what are marquee letters made of]
  -[outdoor letter board]
  -[changeable letter board]
  -[unit number decals]
  -[custom letters]
  -[alphabet letters near me]
  -[aluminum letters for buildings]
  -[stickers]
  -[interchangeable letter sign]
  -[boat hull number stickers]
  -[a frame letter board]
  -[1 inch mailbox numbers]
  -[sign holder sleeve]
  -[alphabet of fonts]
  -[brass door sign]
  -[alphabet wall decals]
  -[changeable letters for outdoor signs]
  -[make your own alphabet]
  -[commercial building address numbers]
  -[monument plaques]
  -[broken signs]
  -[5 inch letters for outdoor signs]
  -[metal memorials]
  -[vinyl race car decals]
  -[gemini bronze]
  -[truck rear window graphics american flag]
  -[carteles para camiones en miami]
  -[changeable letter marquee signs]
  -[magnet roll]
  -[custom paper stencils]
  -[raised letters for outdoor signs]
  -[large plastic letters]
  -[outdoor letter sign]
  -[boat registration numbers]
  -[decorate my car with me]
  -[reader boards for sale]
  -[8 inch letters for outdoor sign]
  -[marine lettering]
  -[plastic marquee letters]
  -[signs and banners near me]
  -[outdoor sign letters and numbers]
  -[outdoor changeable letter sign boards]
  -[portable signs on wheels]
  -[alphabet in numbers]
  -[marquee signage]
  -[commercial building signs]
  -[5 inch letter templates]
  -[custom boat numbers and letters]
  -[outdoor 3d letters]
  -[building signs]
  -[apply boat registration numbers]
  -[slide in letters]
  -[exterior letters for buildings]
  -[gemini signage]
  -[magnetize]
  -[jet ski registration numbers]
  -[gemini pronto letters]
  -[school marquee]
  -[7 sign letters]
  -[outdoor letterboard]
  -[custom stencils]
  -[building numbers]
  -[stencil maker]
  -[mc numbers for jet ski]
  -[6 marquee letters]
  -[stickers and labels near me]
  -[stencil letters printable]
  -[abc sign company]
  -[8 inch plastic sign letters]
  -[changeable letter menu board]
  -[diy changeable letter sign]
  -[address sign]
  -[marquee light up letters]
  -[felt board letters]
  -[marquee sign]
  -[2 inch marquee letters]
  -[gemini plaques]
  -[street signs]
  -[outdoor letter boards]
  -[outdoor message board with letters]
  -[a frame sign with changeable letters]
  -[banner stickers]
  -[big numbers]
  -[abc signs]
  -[reflective lettering for signs]
  -[custom boat registration decals]
  -[sign letter depot]
  -[letter sign]
  -[plastic letters for signs]
  -[white address numbers]
  -[purchase marquee letters]
  -[letter signs]
  -[4 stencils]
  -[3 inch letters and numbers for boats]
  -[boat numbers]
  -[large plastic marquee letters]
  -[building address signage]
  -[marquee sign letters]
  -[big letters for printing]
  -[building numbers and letters]
  -[yard letters]
  -[menu letter boards]
  -[buy marquee letters]
  -[cool stickers for trucks]
  -[vistaprint]
  -[fast signs farmington hills]
  -[alphabet marquee letters]
  -[letterboard]
  -[marquee plastic letters]
  -[car topper signs]
  -[personalized metal signs for outdoors]
  -[black number stickers]
  -[marquee numbers]
  -[boat registration number stickers]
  -[sign letters]
  -[boat number decals]
  -[registration numbers for boat]
  -[automotive business signs]
  -[20 marquee letters]
  -[retro letterboard]
  -[outdoor letters]
  -[yard sale signs]
  -[large lettering for walls]
  -[pre made letters]
  -[gemini signs]
  -[industrial letter stencils]
  -[marquee signs]
  -[r8 3a]
  -[trokiando]
  -[boat letters and numbers]
  -[gemini acrylic letters]
  -[custom boat registration numbers]
  -[geminisigns com]
  -[gemini letters direct]
  -[wedding marquee letters]
  -[black sign letters]
  -[boat registration lettering near me]
  -[adhesive number stickers]
  -[street sign lettering]
  -[gemini signs letters]
  -[sign board with letters]
  -[marquee sign board]
  -[gemini letters catalog]
  -[gemini letters signs]
  -[boat lettering registration numbers]
  -[letters for marquee sign]
  -[church sign letters]
  -[sales geminisignproducts com]
  -[alpha wolf decals llc]
  -[road signs usa]
  -[letter board signs]
  -[gemini letters]
  -[reader board replacement panels]
  -[stencil creator]
  -[4 inch marquee letters]
  -[sign]
  -[building address signs]
  -[boat hull stickers]
  -[chevy decals for trucks]
  -[boat registration number]
  -[reader board letters]
  -[numbers for boats]
  -[custom marquee sign]
  -[signletters com]
  -[gemini metal letters]
  -[traffic signs]
  -[adhesive decals]
  -[outdoor letters for buildings]
  -[outdoor changeable signs for business]
  -[12 letter stencils]
  -[where to buy boat registration numbers]
  -[6 plastic letters]
  -[large peg letter board]
  -[24 inch metal numbers]
  -[road sign letters]
  -[changeable price board]
  -[123abc]
  -[large plastic letters for outdoor signs]
  -[alphabet stickers]
  -[address magnets]
  -[marine registration decals]
  -[stencil prints]
  -[reflective numbers and letters stickers]
  -[gemini dimensional letters]
  -[vinyl stickers]
  -[12x12 stickers]
  -[yard alphabet letters]
  -[alphabet stencils]
  -[plastic lettering for signs]
  -[reflective letters and numbers]
  -[metal marquee letters]
  -[plastic letters for marquee]
  -[customized alphabet]
  -[letter sign board]
  -[letter board sign]
  -[apartment building numbers]
  -[boat register numbers]
  -[mylar stencil sheets]
  -[exterior letters for signs]
  -[pontoon boat numbers]
  -[marquee]
  -[sidewalk letter board]
  -[boat lettering stickers]
  -[large letter stencils]
  -[abc123]
  -[sign board letters acrylic]
  -[abc's in numbers]
  -[boat decal numbers]
  -[custom signage letters]
  -[gemini marquee letters]
  -[count 1 50]
  -[3 inch boat letters]
  -[gemini letters phone number]
  -[custom car lettering]
  -[plastic letters]
  -[boat registration stickers]
  -[gemini letters and logos]
  -[rocker panel decals]
  -[boat registration numbers stickers]
  -[watercraft stickers]
  -[sign design near me]
  -[signtrax message boards]
  -[kayak registration stickers]
  -[wooden marquee letters]
  -[marquee letters]
  -[3d boat registration numbers]
  -[movie theater marquee letters]
  -[gemini incorporated signs]
  -[printable stencil letters]
  -[outdoor letter signs]
  -[gemini signs and letters]
  -[abc signs signing time]
  -[boat registration letters and numbers]
  -[custom stencils for spray painting]
  -[mylar stencils]
  -[letter board]
  -[raised letters]
  -[gemini lettering]
  -[5 inch marquee sign letters]
  -[fl numbers for boat]
  -[the letter n]
  -[boat numbers and letters]
  -[address number stickers]
  -[custom boat registration number decals]
  -[zip letters]
  -[sign marquee]
  -[sign with letters]
  -[signs4trucks2go com]
  -[gemini signage company]
  -[registration numbers for boats]
  -[marquise letters]
  -[order boat registration numbers]
  -[raised letters for wall]
  -[car customization]
  -[road signs]
  -[address signs & markers]
  -[signletters]
  -[bande de camion]
  -[do it for dot]
  -[boat number stickers]
  -[commercial sign letters]
  -[letter boards]
  -[graphics shop near me]
  -[message board sign]
  -[outdoor changeable letter sign]
  -[changeable copy letters]
2 negative regions added
  Alaska, United States(excluded)
  Hawaii, United States(excluded)
1 country added
  United States
2 negative brand lists added
  11477564655(excluded)
  11526196275(excluded)"
"May 31, 2026, 9:23:52 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"Campaign asset created
  Status is Paused
  Extension type is Lead form
  Item id is 171824200860
Campaign asset created
  Status is Enabled
  Extension type is Promotion
  Item id is 171797989169
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034800
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 296692397717
Campaign asset created
  Status is Enabled
  Extension type is Price
  Item id is 296789003515
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034809
Campaign asset created
  Status is Enabled
  Extension type is Call
  Item id is 48942002709
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 289293857199
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034830
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034818
Campaign asset created
  Status is Enabled
  Extension type is Landscape Logo
  Item id is 155671120276
Campaign asset created
  Status is Enabled
  Extension type is Landscape Logo
  Item id is 155710936740
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 89372335734
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034767
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034788
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255512
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034806
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034719
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034794
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034755
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034773
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034761
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 289655054998
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034776
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255533
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034734
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255551
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 22116034764"
"May 31, 2026, 9:23:52 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"Negative keyword list ""Universal"" applied
  
Negative keyword list ""Competitors"" applied
  "
"May 31, 2026, 9:23:50 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"1 asset group hint(s) added
  Parameters is ""349124162""
  Type is ""Audience persona""
  Criterion ID is 2484166225656
24 asset group hint(s) added
  Parameters is ""vinyl truck lettering""
  Type is ""Search theme""
  Criterion ID is 2266951521785
  Parameters is ""truck cab numbers""
  Type is ""Search theme""
  Criterion ID is 2487273992555
  Parameters is ""truck door business name decals""
  Type is ""Search theme""
  Criterion ID is 2487273992355
  Parameters is ""semi truck numbers""
  Type is ""Search theme""
  Criterion ID is 2309786748214
  Parameters is ""commercial vehicle decals""
  Type is ""Search theme""
  Criterion ID is 2429757366372
  Parameters is ""custom vehicle graphics""
  Type is ""Search theme""
  Criterion ID is 2455907245672
  Parameters is ""custom truck door decals""
  Type is ""Search theme""
  Criterion ID is 2487273992315
  Parameters is ""commercial truck lettering""
  Type is ""Search theme""
  Criterion ID is 2437981932868
  Parameters is ""magnetic signs for trucks""
  Type is ""Search theme""
  Criterion ID is 2329323717311
  Parameters is ""operated by decals""
  Type is ""Search theme""
  Criterion ID is 2487273992635
  Parameters is ""truck registration numbers""
  Type is ""Search theme""
  Criterion ID is 2487273991915
  Parameters is ""dot truck magnets""
  Type is ""Search theme""
  Criterion ID is 2487273992155
  Parameters is ""company name truck decals""
  Type is ""Search theme""
  Criterion ID is 2487273992395
  Parameters is ""semi truck decals""
  Type is ""Search theme""
  Criterion ID is 2309786748174
  Parameters is ""ca number decals""
  Type is ""Search theme""
  Criterion ID is 2487273991875
  Parameters is ""state dot decals""
  Type is ""Search theme""
  Criterion ID is 2487273992075
  Parameters is ""mc number decals""
  Type is ""Search theme""
  Criterion ID is 2487273991675
  Parameters is ""dot numbers for trucks""
  Type is ""Search theme""
  Criterion ID is 2487273991595
  Parameters is ""not for hire decals""
  Type is ""Search theme""
  Criterion ID is 2487273992595
  Parameters is ""gvw weight stickers""
  Type is ""Search theme""
  Criterion ID is 2487273991835
  Parameters is ""usdot numbers""
  Type is ""Search theme""
  Criterion ID is 2303797067668
  Parameters is ""custom truck magnets""
  Type is ""Search theme""
  Criterion ID is 2428724726856
  Parameters is ""usdot identification stickers""
  Type is ""Search theme""
  Criterion ID is 2487273991635
  Parameters is ""magnetic usdot signs""
  Type is ""Search theme""
  Criterion ID is 2487273992115"
"May 31, 2026, 9:23:49 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"33 Asset group listing group filters added
  All products: subdivided
  All products: excluded
  All products: subdivided
  All products: included
  All products: excluded
  All products: excluded
  All products: included
  All products: excluded
  All products: included
  All products: included
  All products: included
  All products: excluded
  All products: included
  All products: excluded
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: excluded
  All products: included
  All products: excluded
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included
  All products: included"
